21:26:37:368 -> PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=1.00
21:27:30:927 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:31:122 -> 52442,600,S0=105.30 mA, S1=66.18 mA, S2=77.47 mA, S3=57.40 mA, S4=64.22 mA
21:27:31:127 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:31:322 -> 52642,600,S0=85.37 mA, S1=70.15 mA, S2=78.27 mA, S3=83.10 mA, S4=64.50 mA
21:27:31:327 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=17.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:31:522 -> 52842,600,S0=61.53 mA, S1=69.62 mA, S2=78.02 mA, S3=55.13 mA, S4=66.70 mA
21:27:31:527 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:31:722 -> 53042,600,S0=84.90 mA, S1=68.35 mA, S2=76.97 mA, S3=57.47 mA, S4=66.00 mA
21:27:31:727 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=15.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:31:922 -> 53242,600,S0=123.18 mA, S1=66.57 mA, S2=77.95 mA, S3=57.10 mA, S4=67.07 mA
21:27:31:927 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:32:123 -> 53442,600,S0=71.47 mA, S1=68.45 mA, S2=78.40 mA, S3=56.83 mA, S4=60.80 mA
21:27:32:128 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:32:322 -> 53642,600,S0=49.28 mA, S1=68.57 mA, S2=78.43 mA, S3=55.10 mA, S4=65.22 mA
21:27:32:327 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=17.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:32:522 -> 53842,600,S0=112.27 mA, S1=68.50 mA, S2=77.47 mA, S3=56.15 mA, S4=47.97 mA
21:27:32:527 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:32:722 -> 54042,600,S0=48.90 mA, S1=68.65 mA, S2=77.80 mA, S3=58.22 mA, S4=66.72 mA
21:27:32:727 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:32:921 -> 54242,600,S0=72.93 mA, S1=68.68 mA, S2=78.37 mA, S3=57.00 mA, S4=66.37 mA
21:27:32:927 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=1.00, PA1=0.00, PA0=0.00
21:27:33:122 -> 54442,600,S0=72.43 mA, S1=70.27 mA, S2=77.97 mA, S3=54.15 mA, S4=66.62 mA
21:27:33:127 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=1.00
21:27:33:322 -> 54642,600,S0=72.93 mA, S1=72.18 mA, S2=78.50 mA, S3=56.68 mA, S4=64.87 mA
21:27:33:327 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=1.00
21:27:33:522 -> 54842,600,S0=69.62 mA, S1=69.32 mA, S2=77.43 mA, S3=57.90 mA, S4=62.50 mA
21:27:33:527 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=1.00
21:27:33:722 -> 55042,600,S0=72.55 mA, S1=67.18 mA, S2=77.37 mA, S3=56.43 mA, S4=65.05 mA
21:27:33:727 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:33:922 -> 55242,600,S0=71.60 mA, S1=70.77 mA, S2=77.43 mA, S3=56.05 mA, S4=66.00 mA
21:27:33:927 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=1.00, PA0=0.00
21:27:34:122 -> 55442,600,S0=115.27 mA, S1=70.72 mA, S2=76.95 mA, S3=55.63 mA, S4=110.90 mA
21:27:34:127 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=1.00
21:27:34:322 -> 55642,600,S0=69.68 mA, S1=69.72 mA, S2=78.47 mA, S3=41.43 mA, S4=66.22 mA
21:27:34:327 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=17.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:34:522 -> 55842,600,S0=72.22 mA, S1=70.30 mA, S2=77.45 mA, S3=58.28 mA, S4=66.90 mA
21:27:34:527 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:34:721 -> 56042,600,S0=73.00 mA, S1=46.50 mA, S2=78.27 mA, S3=56.38 mA, S4=66.85 mA
21:27:34:727 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:34:922 -> 56242,600,S0=72.62 mA, S1=67.05 mA, S2=77.50 mA, S3=55.90 mA, S4=68.65 mA
21:27:34:927 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:35:121 -> 56442,600,S0=69.85 mA, S1=70.00 mA, S2=78.30 mA, S3=89.52 mA, S4=65.27 mA
21:27:35:127 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:35:321 -> 56642,600,S0=72.85 mA, S1=70.72 mA, S2=78.30 mA, S3=56.47 mA, S4=64.97 mA
21:27:35:327 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:35:522 -> 56842,600,S0=71.50 mA, S1=66.87 mA, S2=78.47 mA, S3=56.97 mA, S4=66.20 mA
21:27:35:527 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=15.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:35:722 -> 57042,600,S0=71.40 mA, S1=65.47 mA, S2=77.30 mA, S3=89.68 mA, S4=65.97 mA
21:27:35:728 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:35:921 -> 57242,600,S0=72.77 mA, S1=69.37 mA, S2=78.45 mA, S3=57.97 mA, S4=45.75 mA
21:27:35:927 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=17.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:36:121 -> 57442,600,S0=69.32 mA, S1=70.25 mA, S2=78.40 mA, S3=57.88 mA, S4=104.55 mA
21:27:36:127 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:36:321 -> 57642,600,S0=72.77 mA, S1=70.65 mA, S2=78.25 mA, S3=58.43 mA, S4=66.35 mA
21:27:36:326 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:36:521 -> 57842,600,S0=69.55 mA, S1=70.68 mA, S2=78.12 mA, S3=57.58 mA, S4=66.60 mA
21:27:36:527 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:36:721 -> 58042,600,S0=71.62 mA, S1=71.52 mA, S2=78.45 mA, S3=56.10 mA, S4=64.65 mA
21:27:36:727 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=17.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:36:921 -> 58242,600,S0=70.65 mA, S1=70.47 mA, S2=78.37 mA, S3=55.68 mA, S4=66.68 mA
21:27:36:927 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:37:121 -> 58442,600,S0=47.00 mA, S1=68.60 mA, S2=77.68 mA, S3=56.70 mA, S4=66.30 mA
21:27:37:127 -> Received: 0
21:27:37:127 -> Moving servos (us): 2400
21:27:37:127 -> 58451,2400,S0=47.88 mA, S1=68.32 mA, S2=77.80 mA, S3=56.85 mA, S4=64.93 mA
21:27:40:134 -> Moving servos (us): 2100
21:27:40:134 -> 61457,2100,S0=50.50 mA, S1=65.80 mA, S2=48.18 mA, S3=51.53 mA, S4=46.53 mA
21:27:43:141 -> Moving servos (us): 1800
21:27:43:141 -> 64464,1800,S0=10.07 mA, S1=10.07 mA, S2=44.08 mA, S3=10.05 mA, S4=10.00 mA
21:27:46:149 -> Moving servos (us): 1500
21:27:46:149 -> 67473,1500,S0=9.95 mA, S1=38.00 mA, S2=46.95 mA, S3=10.05 mA, S4=42.05 mA
21:27:49:155 -> Moving servos (us): 1200
21:27:49:155 -> 70479,1200,S0=44.38 mA, S1=52.08 mA, S2=47.40 mA, S3=42.45 mA, S4=36.18 mA
21:27:52:163 -> Moving servos (us): 900
21:27:52:163 -> 73487,900,S0=45.00 mA, S1=55.03 mA, S2=51.50 mA, S3=10.02 mA, S4=48.97 mA
21:27:55:167 -> Moving servos (us): 600
21:27:55:167 -> 76492,600,S0=65.62 mA, S1=71.20 mA, S2=70.68 mA, S3=44.78 mA, S4=59.70 mA
21:27:58:175 -> Enter next command:
21:27:58:175 -> 79499,600,S0=74.50 mA, S1=81.82 mA, S2=83.05 mA, S3=57.25 mA, S4=66.27 mA
21:27:58:180 -> FSR Live: PB0=0.00, PA7=0.00, PA6=22.00, PA5=0.00, PA4=0.00, PA3=17.00, PA2=0.00, PA1=2.00, PA0=0.00
21:27:58:376 -> 79699,600,S0=75.05 mA, S1=123.93 mA, S2=82.87 mA, S3=41.08 mA, S4=68.25 mA
21:27:58:381 -> FSR Live: PB0=0.00, PA7=0.00, PA6=22.00, PA5=0.00, PA4=1.00, PA3=17.00, PA2=0.00, PA1=1.00, PA0=0.00
21:27:58:576 -> 79899,600,S0=73.07 mA, S1=75.18 mA, S2=83.37 mA, S3=56.78 mA, S4=66.47 mA
21:27:58:581 -> FSR Live: PB0=0.00, PA7=0.00, PA6=22.00, PA5=0.00, PA4=0.00, PA3=17.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:58:776 -> 80099,600,S0=69.20 mA, S1=78.02 mA, S2=82.62 mA, S3=56.58 mA, S4=64.70 mA
21:27:58:782 -> FSR Live: PB0=0.00, PA7=0.00, PA6=22.00, PA5=0.00, PA4=0.00, PA3=17.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:58:976 -> 80299,600,S0=65.35 mA, S1=72.57 mA, S2=83.02 mA, S3=59.30 mA, S4=63.68 mA
21:27:58:981 -> FSR Live: PB0=0.00, PA7=0.00, PA6=22.00, PA5=0.00, PA4=0.00, PA3=17.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:59:176 -> 80499,600,S0=45.68 mA, S1=76.68 mA, S2=83.72 mA, S3=57.68 mA, S4=63.58 mA
21:27:59:182 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=17.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:59:376 -> 80699,600,S0=60.90 mA, S1=49.53 mA, S2=82.50 mA, S3=57.60 mA, S4=64.62 mA
21:27:59:381 -> FSR Live: PB0=0.00, PA7=0.00, PA6=22.00, PA5=0.00, PA4=0.00, PA3=17.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:59:576 -> 80899,600,S0=100.35 mA, S1=74.02 mA, S2=82.12 mA, S3=41.85 mA, S4=99.50 mA
21:27:59:582 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=17.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:59:776 -> 81099,600,S0=65.07 mA, S1=68.52 mA, S2=83.65 mA, S3=57.28 mA, S4=64.50 mA
21:27:59:782 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=17.00, PA2=1.00, PA1=0.00, PA0=1.00
21:27:59:976 -> 81299,600,S0=99.85 mA, S1=71.12 mA, S2=83.25 mA, S3=56.80 mA, S4=44.10 mA
21:27:59:981 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=17.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:00:176 -> 81499,600,S0=99.97 mA, S1=71.45 mA, S2=82.25 mA, S3=57.03 mA, S4=65.50 mA
21:28:00:181 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=17.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:00:376 -> 81699,600,S0=65.52 mA, S1=72.22 mA, S2=83.05 mA, S3=58.78 mA, S4=66.30 mA
21:28:00:381 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=17.00, PA2=0.00, PA1=1.00, PA0=1.00
21:28:00:576 -> 81899,600,S0=65.77 mA, S1=110.50 mA, S2=83.02 mA, S3=58.40 mA, S4=65.90 mA
21:28:00:581 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:00:776 -> 82099,600,S0=66.40 mA, S1=70.02 mA, S2=83.50 mA, S3=59.08 mA, S4=101.72 mA
21:28:00:781 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=17.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:00:976 -> 82299,600,S0=66.05 mA, S1=71.97 mA, S2=82.35 mA, S3=58.13 mA, S4=66.68 mA
21:28:00:981 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:01:176 -> 82499,600,S0=67.07 mA, S1=70.50 mA, S2=82.62 mA, S3=46.45 mA, S4=65.25 mA
21:28:01:181 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=1.00, PA3=17.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:01:376 -> 82699,600,S0=63.95 mA, S1=70.70 mA, S2=83.70 mA, S3=57.88 mA, S4=66.10 mA
21:28:01:381 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=17.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:01:576 -> 82899,600,S0=65.02 mA, S1=74.70 mA, S2=82.87 mA, S3=56.75 mA, S4=66.68 mA
21:28:01:581 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=2.00, PA4=0.00, PA3=17.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:01:776 -> 83099,600,S0=66.25 mA, S1=109.47 mA, S2=83.52 mA, S3=57.18 mA, S4=44.53 mA
21:28:01:781 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=17.00, PA2=1.00, PA1=0.00, PA0=0.00
21:28:01:976 -> 83299,600,S0=65.30 mA, S1=72.60 mA, S2=82.43 mA, S3=57.33 mA, S4=64.72 mA
21:28:01:981 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=17.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:02:176 -> 83499,600,S0=65.93 mA, S1=71.27 mA, S2=83.00 mA, S3=58.33 mA, S4=65.40 mA
21:28:02:181 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:02:376 -> 83699,600,S0=98.12 mA, S1=51.95 mA, S2=83.62 mA, S3=59.55 mA, S4=64.93 mA
21:28:02:381 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:02:576 -> 83899,600,S0=46.35 mA, S1=47.08 mA, S2=82.50 mA, S3=56.22 mA, S4=63.97 mA
21:28:02:581 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=17.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:02:776 -> 84099,600,S0=66.43 mA, S1=108.12 mA, S2=82.35 mA, S3=56.53 mA, S4=64.87 mA
21:28:02:781 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:02:976 -> 84299,600,S0=65.20 mA, S1=70.77 mA, S2=83.60 mA, S3=57.97 mA, S4=64.40 mA
21:28:02:981 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:03:176 -> 84499,600,S0=44.33 mA, S1=70.12 mA, S2=82.93 mA, S3=57.70 mA, S4=95.70 mA
21:28:03:181 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:03:376 -> 84699,600,S0=44.93 mA, S1=70.72 mA, S2=82.37 mA, S3=89.65 mA, S4=45.05 mA
21:28:03:381 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=1.00, PA1=0.00, PA0=0.00
21:28:03:575 -> 84899,600,S0=65.12 mA, S1=70.90 mA, S2=82.32 mA, S3=86.12 mA, S4=44.28 mA
21:28:03:581 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:03:776 -> 85099,600,S0=64.82 mA, S1=71.18 mA, S2=83.72 mA, S3=41.50 mA, S4=99.52 mA
21:28:03:781 -> FSR Live: PB0=0.00, PA7=0.00, PA6=22.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:03:830 -> Received: 0
21:28:03:830 -> Moving servos (us): 2400
21:28:03:830 -> 85155,2400,S0=65.00 mA, S1=73.75 mA, S2=83.22 mA, S3=57.22 mA, S4=64.50 mA
21:28:06:835 -> Moving servos (us): 2100
21:28:06:835 -> 88160,2100,S0=49.28 mA, S1=47.13 mA, S2=50.65 mA, S3=40.05 mA, S4=25.32 mA
21:28:09:841 -> Moving servos (us): 1800
21:28:09:841 -> 91167,1800,S0=10.05 mA, S1=10.07 mA, S2=44.83 mA, S3=10.02 mA, S4=10.02 mA
21:28:12:845 -> Moving servos (us): 1500
21:28:12:845 -> 94171,1500,S0=10.07 mA, S1=10.15 mA, S2=47.45 mA, S3=10.02 mA, S4=10.05 mA
21:28:15:850 -> Moving servos (us): 1200
21:28:15:850 -> 97177,1200,S0=44.88 mA, S1=51.88 mA, S2=49.60 mA, S3=39.78 mA, S4=42.03 mA
21:28:18:860 -> Moving servos (us): 900
21:28:18:860 -> 100186,900,S0=45.38 mA, S1=52.93 mA, S2=53.35 mA, S3=10.07 mA, S4=45.83 mA
21:28:21:864 -> Moving servos (us): 600
21:28:21:864 -> 103191,600,S0=67.40 mA, S1=68.12 mA, S2=65.55 mA, S3=45.78 mA, S4=58.88 mA
21:28:24:872 -> Enter next command:
21:28:24:872 -> 106199,600,S0=107.80 mA, S1=49.28 mA, S2=80.30 mA, S3=86.93 mA, S4=60.08 mA
21:28:24:877 -> FSR Live: PB0=0.00, PA7=1.00, PA6=22.00, PA5=0.00, PA4=0.00, PA3=17.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:25:074 -> 106399,600,S0=37.85 mA, S1=38.63 mA, S2=80.80 mA, S3=57.38 mA, S4=66.20 mA
21:28:25:079 -> FSR Live: PB0=0.00, PA7=0.00, PA6=21.00, PA5=1.00, PA4=0.00, PA3=17.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:25:274 -> 106599,600,S0=75.50 mA, S1=71.90 mA, S2=79.80 mA, S3=55.50 mA, S4=95.77 mA
21:28:25:279 -> FSR Live: PB0=0.00, PA7=0.00, PA6=21.00, PA5=0.00, PA4=0.00, PA3=17.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:25:473 -> 106799,600,S0=74.35 mA, S1=48.05 mA, S2=79.95 mA, S3=36.60 mA, S4=59.00 mA
21:28:25:479 -> FSR Live: PB0=0.00, PA7=0.00, PA6=20.00, PA5=0.00, PA4=0.00, PA3=17.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:25:675 -> 106999,600,S0=46.63 mA, S1=73.45 mA, S2=80.85 mA, S3=80.80 mA, S4=58.38 mA
21:28:25:680 -> FSR Live: PB0=0.00, PA7=0.00, PA6=20.00, PA5=0.00, PA4=0.00, PA3=17.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:25:873 -> 107199,600,S0=68.10 mA, S1=74.22 mA, S2=81.00 mA, S3=57.35 mA, S4=45.30 mA
21:28:25:879 -> FSR Live: PB0=0.00, PA7=0.00, PA6=21.00, PA5=0.00, PA4=0.00, PA3=17.00, PA2=0.00, PA1=0.00, PA0=1.00
21:28:26:073 -> 107399,600,S0=98.93 mA, S1=111.40 mA, S2=79.40 mA, S3=68.20 mA, S4=42.97 mA
21:28:26:079 -> FSR Live: PB0=0.00, PA7=0.00, PA6=21.00, PA5=0.00, PA4=0.00, PA3=18.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:26:273 -> 107599,600,S0=66.50 mA, S1=114.00 mA, S2=79.85 mA, S3=57.60 mA, S4=61.03 mA
21:28:26:279 -> FSR Live: PB0=0.00, PA7=0.00, PA6=20.00, PA5=0.00, PA4=0.00, PA3=17.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:26:473 -> 107799,600,S0=65.18 mA, S1=47.33 mA, S2=81.12 mA, S3=57.95 mA, S4=61.72 mA
21:28:26:479 -> FSR Live: PB0=0.00, PA7=0.00, PA6=20.00, PA5=0.00, PA4=0.00, PA3=17.00, PA2=1.00, PA1=0.00, PA0=0.00
21:28:26:673 -> 107999,600,S0=47.80 mA, S1=103.95 mA, S2=80.22 mA, S3=56.93 mA, S4=83.68 mA
21:28:26:679 -> FSR Live: PB0=0.00, PA7=0.00, PA6=20.00, PA5=0.00, PA4=0.00, PA3=17.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:26:877 -> 108199,600,S0=65.72 mA, S1=68.18 mA, S2=80.90 mA, S3=42.13 mA, S4=58.85 mA
21:28:26:879 -> FSR Live: PB0=0.00, PA7=0.00, PA6=20.00, PA5=0.00, PA4=0.00, PA3=17.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:27:074 -> 108399,600,S0=64.32 mA, S1=68.57 mA, S2=80.97 mA, S3=58.05 mA, S4=47.00 mA
21:28:27:079 -> FSR Live: PB0=0.00, PA7=0.00, PA6=20.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:27:274 -> 108599,600,S0=65.68 mA, S1=66.15 mA, S2=80.52 mA, S3=57.97 mA, S4=80.18 mA
21:28:27:279 -> FSR Live: PB0=0.00, PA7=0.00, PA6=20.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:27:473 -> 108799,600,S0=65.55 mA, S1=66.07 mA, S2=80.30 mA, S3=88.52 mA, S4=92.90 mA
21:28:27:479 -> FSR Live: PB0=0.00, PA7=0.00, PA6=20.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=1.00, PA0=0.00
21:28:27:674 -> 108999,600,S0=50.95 mA, S1=66.87 mA, S2=80.15 mA, S3=57.18 mA, S4=59.30 mA
21:28:27:679 -> FSR Live: PB0=0.00, PA7=0.00, PA6=21.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:27:705 -> Received: 1
21:28:27:705 -> Moving servos (us): 500
21:28:27:705 -> 109034,500,S0=65.97 mA, S1=65.65 mA, S2=81.20 mA, S3=57.10 mA, S4=58.50 mA
21:28:30:715 -> Moving servos (us): 800
21:28:30:715 -> 112043,800,S0=68.68 mA, S1=126.75 mA, S2=87.68 mA, S3=50.45 mA, S4=70.85 mA
21:28:33:720 -> Moving servos (us): 1100
21:28:33:720 -> 115048,1100,S0=10.02 mA, S1=10.13 mA, S2=9.65 mA, S3=10.10 mA, S4=10.05 mA
21:28:36:727 -> Moving servos (us): 1400
21:28:36:727 -> 118055,1400,S0=40.10 mA, S1=10.02 mA, S2=9.65 mA, S3=10.05 mA, S4=10.02 mA
21:28:39:736 -> Moving servos (us): 1700
21:28:39:736 -> 121064,1700,S0=49.72 mA, S1=10.13 mA, S2=9.52 mA, S3=41.70 mA, S4=10.07 mA
21:28:42:741 -> Moving servos (us): 2000
21:28:42:741 -> 124070,2000,S0=10.18 mA, S1=10.13 mA, S2=47.40 mA, S3=10.02 mA, S4=10.00 mA
21:28:45:749 -> Moving servos (us): 2300
21:28:45:749 -> 127078,2300,S0=42.90 mA, S1=10.18 mA, S2=72.70 mA, S3=9.95 mA, S4=59.65 mA
21:28:48:754 -> Enter next command:
21:28:48:754 -> 130083,2300,S0=49.95 mA, S1=44.83 mA, S2=9.57 mA, S3=42.75 mA, S4=44.08 mA
21:28:48:759 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=15.00, PA2=0.00, PA1=1.00, PA0=0.00
21:28:48:956 -> 130283,2300,S0=50.60 mA, S1=51.97 mA, S2=9.65 mA, S3=42.78 mA, S4=43.95 mA
21:28:48:961 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=15.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:49:156 -> 130483,2300,S0=48.53 mA, S1=37.47 mA, S2=9.63 mA, S3=43.38 mA, S4=43.22 mA
