10:20:50:563 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:576 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:576 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:576 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:576 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:576 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:580 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:582 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:582 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:582 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:582 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:582 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:582 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:582 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:582 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:582 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:582 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:582 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:582 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:582 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:582 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:582 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:584 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:584 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:584 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:584 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:584 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:584 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:584 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:584 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:584 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:584 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:584 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:584 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:584 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:584 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:584 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:584 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:584 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:584 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:584 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:584 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:584 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:584 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:584 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:584 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:584 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:584 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:584 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:584 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:584 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:584 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:584 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:584 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:584 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:584 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:584 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:584 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:584 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:586 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:586 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:586 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:586 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:586 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:586 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:586 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:586 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:586 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:586 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:586 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:586 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:586 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:586 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:586 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:586 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:586 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:586 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:586 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:586 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:586 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:586 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:586 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:586 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:586 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:586 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:586 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:586 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:586 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:586 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:586 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:586 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:586 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:586 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:20:50:593 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
